date,username,to,replies,retweets,favorites,text,mentions,formatted_date,geo,hashtags,urls,permalink,ID,author_id,RESPONDER,suicidal?
2020-02-01 04:36:32+00:00,teethfairie,aj_fairley,0,0,0,"""I told you I'm no good for you :/ I'm not strong enough to leave you alone but I hate myself for hurting you ):""",,Sat Feb 01 04:36:32 +0000 2020,,,https://twitter.com/aj_fairley/status/1222955502616879104,https://twitter.com/teethfairie/status/1223465130832384001,1.22346513083238E+018,287934425,glitter_bat_,0
2020-02-07 20:16:39+00:00,themermaidriot,,1,0,0,- got myself out of my situation and out of addiction. And speaking of addiction. Guess why it happened? Because I wanted to die and didn’t care about myself. I felt worthless and completely useless. So I gave up. And let really bad people around me and into my life. I will —,,Fri Feb 07 20:16:39 +0000 2020,,,,https://twitter.com/themermaidriot/status/1225876043732602882,1.2258760437326E+018,68830811,glitter_bat_,0
2020-02-17 16:12:20+00:00,Disneyland2go,,0,10,302,"“When I woke up in the desert with no phone or clothes, I straight up wanted to die. But I knew there was a special trip around the corner that I had to live for. When I got there, I immediately forgot about living in the desert for two months.”",,Mon Feb 17 16:12:20 +0000 2020,,,,https://twitter.com/Disneyland2go/status/1229438441244577793,1.22943844124458E+018,7.82267493700235E+017,glitter_bat_,0
2020-02-22 03:58:30+00:00,_lilgremlin,,0,0,0,I HATE MYSELF IM SO FUCKING UGLY WHY CANT I BE SKINNY,,Sat Feb 22 03:58:30 +0000 2020,,,,https://twitter.com/_lilgremlin/status/1231065705321320448,1.23106570532132E+018,878448296,glitter_bat_,0
2020-02-27 00:36:03+00:00,GanjaGoddess14,,0,0,2,I just want a job that doesnt make me want to die every time I get called in ,,Thu Feb 27 00:36:03 +0000 2020,,,,https://twitter.com/GanjaGoddess14/status/1232826694559567873,1.23282669455957E+018,7.15947790359216E+017,glitter_bat_,0
2020-02-23 09:35:12+00:00,vorozco97,,0,0,1,I'm tired of this shit,,Sun Feb 23 09:35:12 +0000 2020,,,,https://twitter.com/vorozco97/status/1231512824158904321,1.2315128241589E+018,1337485237,glitter_bat_,0
2020-02-11 00:12:10+00:00,thisisfay,,3,3,15,you make me want to die.,,Tue Feb 11 00:12:10 +0000 2020,,,,https://twitter.com/thisisfay/status/1227022478930739201,1.22702247893074E+018,17645376,glitter_bat_,0
2020-02-22 05:41:40+00:00,darlingdiablita,,1,0,11,I HATE MYSELF !!!!!!!!!!,,Sat Feb 22 05:41:40 +0000 2020,,,,https://twitter.com/darlingdiablita/status/1231091667417124864,1.23109166741712E+018,7.30364630166442E+017,glitter_bat_,1
2020-02-23 01:26:53+00:00,nikkierinehart1,,0,0,0,I should just end it all now,,Sun Feb 23 01:26:53 +0000 2020,,,,https://twitter.com/nikkierinehart1/status/1231389936688992262,1.23138993668899E+018,1.05175708337122E+018,glitter_bat_,1
2020-02-26 21:49:00+00:00,antiquedoll__,UghhhhTaylor,1,0,1,"The audacity of some men, for real. I just don't care anymore at this point, I'm tired of getting hit on and tired of seeing racists in my town.",,Wed Feb 26 21:49:00 +0000 2020,,,,https://twitter.com/antiquedoll__/status/1232784655490985984,1.23278465549099E+018,1.07733315952676E+018,glitter_bat_,0
2020-02-07 00:30:00+00:00,kaseyystewart,,0,0,0,I tried to eat sooo healthy today and just ruined it by eating 6 mega stuff Oreos. I hate myself,,Fri Feb 07 00:30:00 +0000 2020,,,,https://twitter.com/kaseyystewart/status/1225577416741052416,1.22557741674105E+018,152140516,glitter_bat_,0
2020-01-26 08:49:40+00:00,pyrofrenchfri,,0,0,0,working at h*t topic made me want to end my life ,,Sun Jan 26 08:49:40 +0000 2020,,,,https://twitter.com/pyrofrenchfri/status/1221354505280749568,1.22135450528075E+018,1.03090733185531E+018,glitter_bat_,0
2020-01-22 02:06:45+00:00,pyrofrenchfri,,1,0,1,"you ever feel like your friends are too pretty for you? cause like, i'm so fucking ugly i'm actually going to kill myself",,Wed Jan 22 02:06:45 +0000 2020,,,,https://twitter.com/pyrofrenchfri/status/1219803556242288640,1.21980355624229E+018,1.03090733185531E+018,glitter_bat_,0
2020-02-19 22:31:41+00:00,MORRISONDIOR,,0,0,10,oh wow this has blown up but i have nothing to promote so maybe follow me i post 60s / 70s stuff and classic rock ,,Wed Feb 19 22:31:41 +0000 2020,,,,https://twitter.com/MORRISONDIOR/status/1230258679989067776,1.23025867998907E+018,1.12116357089984E+018,glitter_bat_,0
2020-02-24 17:09:59+00:00,l_aurentaylor,,0,0,14,i just made this and thought it was the funniest thing ever i hate myself,,Mon Feb 24 17:09:59 +0000 2020,,,,https://twitter.com/l_aurentaylor/status/1231989662648012801,1.23198966264801E+018,2786410604,glitter_bat_,0
2020-02-08 08:37:24+00:00,Choose_weird,,0,0,0,It’s one of those nights where my husband breathing a little too hard makes me want to kill him... he’s currently snoring up a storm directly in my ear. To make matters worse EVERYONE in my house snores. Lowkey considering sleeping in the bathtub ,,Sat Feb 08 08:37:24 +0000 2020,,,,https://twitter.com/Choose_weird/status/1226062461771513856,1.22606246177151E+018,2636952042,glitter_bat_,0
2020-01-22 05:27:45+00:00,megannicoleraee,BriBri_TayTay,1,0,0,Everyone is checked in I have nothing to do.,,Wed Jan 22 05:27:45 +0000 2020,,,,https://twitter.com/megannicoleraee/status/1219854140752269312,1.21985414075227E+018,7.54110757810221E+017,glitter_bat_,0
2020-02-20 17:19:09+00:00,lilflo66,,0,0,0,Turned away for the fifth time I’m actually going to fucking kill myself I hate this place,,Thu Feb 20 17:19:09 +0000 2020,,,,https://twitter.com/lilflo66/status/1230542418858201088,1.2305424188582E+018,7.27975528251199E+017,glitter_bat_,0
2020-01-08 20:05:49+00:00,lilflo66,,1,1,6,Just saw someone spell ‘neighbour’s’ as ‘nabors’ on Facebook and I actually want to kill myself,,Wed Jan 08 20:05:49 +0000 2020,,,,https://twitter.com/lilflo66/status/1215001684658860033,1.21500168465886E+018,7.27975528251199E+017,glitter_bat_,0
2020-01-08 20:05:49+00:00,lilflo66,,1,1,6,Just saw someone spell ‘neighbour’s’ as ‘nabors’ on Facebook and I actually want to kill myself,,Wed Jan 08 20:05:49 +0000 2020,,,,https://twitter.com/lilflo66/status/1215001684658860033,1.21500168465886E+018,7.27975528251199E+017,glitter_bat_,0
2020-02-27 01:45:05+00:00,princessmayfir3,,0,0,0,I hate hate hateeeee when ur super sick and cant like lay down to take a nap without choking and coughing. I want to die wtf.,,Thu Feb 27 01:45:05 +0000 2020,,,,https://twitter.com/princessmayfir3/status/1232844069174464517,1.23284406917446E+018,2355754345,glitter_bat_,0
2020-02-27 15:32:42+00:00,LouisPeitzman,minicockfight,1,0,0,"No, I just think it's silly to lecture people about a dog they have nothing to do with.",,Thu Feb 27 15:32:42 +0000 2020,,,,https://twitter.com/LouisPeitzman/status/1233052345279434753,1.23305234527943E+018,21848018,davehill77,0
2020-02-23 23:52:09+00:00,juliacarriew,,6,9,97,"i am so excited for the moderate republicans who are gearing up to make the case that actually higher taxes and a real social democratic safety net are as bad as authoritarian tendencies, racist xenophobia, and blatant corruption jk just kill me know I want to die",,Sun Feb 23 23:52:09 +0000 2020,,,,https://twitter.com/juliacarriew/status/1231728482452819969,1.23172848245282E+018,481655487,davehill77,0
2020-02-21 19:16:56+00:00,davehill77,Mike2020,3,4,38,i want to die,,Fri Feb 21 19:16:56 +0000 2020,,,https://twitter.com/Mike2020/status/1230924914468773890,https://twitter.com/davehill77/status/1230934445907218434,1.23093444590722E+018,30062959,davehill77,2
2020-02-16 00:11:21+00:00,sbellelauren,lisa_curry,1,0,12,I DID THIS ALSO i wanted to die,,Sun Feb 16 00:11:21 +0000 2020,,,,https://twitter.com/sbellelauren/status/1228834210523308033,1.22883421052331E+018,15062727,davehill77,1
2020-02-28 04:04:21+00:00,rohangrey,rohangrey,2,0,6,"So it becomes fiscal policy = NFA issuance, monetary policy = qualitative composition & interest structure of NFA. Once it's very clear that a) bonds exist not to finance anything but to prop up securities markets, and b) interest rates have nothing to do with funding govt",,Fri Feb 28 04:04:21 +0000 2020,,,,https://twitter.com/rohangrey/status/1233241503314653186,1.23324150331465E+018,161057733,davehill77,0
2020-02-26 20:48:26+00:00,ewarren,,177,1334,5633,I'm heartsick for Alexa and her loved ones. This epidemic keeps growing. We must use every tool we have to end it and protect trans women of color. #SeLlamabaAlexa,,Wed Feb 26 20:48:26 +0000 2020,,#SeLlamabaAlexa,https://www.nbcnews.com/news/latino/transgender-woman-killed-puerto-rico-after-using-women-s-bathroom-n1142661,https://twitter.com/ewarren/status/1232769412568100866,1.2327694125681E+018,357606935,davehill77,0
2020-02-28 02:56:37+00:00,davekarpf,burnedsage,2,0,7,"Oh it’s certainly an outside chance. But I’m not writing off the candidate who I think would make the best president nearly this early. If Bernie keeps building his coalition, he’ll be the nominee. No need to end it this early.",,Fri Feb 28 02:56:37 +0000 2020,,,,https://twitter.com/davekarpf/status/1233224456413249537,1.23322445641325E+018,18165124,davehill77,0
2020-02-27 19:43:12+00:00,theferocity,marzorski,1,0,57,"As noted in the essay, any discussion of your candidate OR enthusiasm for my preferred candidate results in the same outcome: people like you - who have nothing to say to me about any other topic - hollering in my replies.",,Thu Feb 27 19:43:12 +0000 2020,,,,https://twitter.com/theferocity/status/1233115386016665600,1.23311538601667E+018,15649438,davehill77,0
2020-02-28 07:32:50+00:00,calleweird,rocco_botte,0,0,0,do it rocco. end it all,,Fri Feb 28 07:32:50 +0000 2020,,,,https://twitter.com/calleweird/status/1233293971096580097,1.23329397109658E+018,36330746,davehill77,0
2020-02-26 15:45:14+00:00,1followernodad,,1,12,236,The casual condescension with which men on here talk to women is bad enough but when you call them out on it and they insist it was kindness ... well that my friends makes me want to dieee,,Wed Feb 26 15:45:14 +0000 2020,,,,https://twitter.com/1followernodad/status/1232693112176136197,1.23269311217614E+018,257591704,davehill77,0
2020-02-27 00:09:24+00:00,IsaacDovere,,2,0,2,when national security and public health at the White House have nothing to do with politics: https://twitter.com/AaronBlake/status/1232819084594683904,,Thu Feb 27 00:09:24 +0000 2020,,,https://twitter.com/AaronBlake/status/1232819084594683904,https://twitter.com/IsaacDovere/status/1232819989519982597,1.23281998951998E+018,115564212,davehill77,0
2020-02-26 01:41:38+00:00,scoutstout,,0,1,13,Bloomberg is giving massive promoted tweet energy this evening I hate myself for this tweet!!!! But I'm right!!!!!!!,,Wed Feb 26 01:41:38 +0000 2020,,,,https://twitter.com/scoutstout/status/1232480809807835139,1.23248080980784E+018,157895572,davehill77,0
2020-02-19 17:08:40+00:00,ASlavitt,,11,172,312,ACA on fire. Huge Increase in New Signups During Open Enrollment in California— up 41 Percent. People wanting care. Trump still trying to end it.,,Wed Feb 19 17:08:40 +0000 2020,,,https://www.coveredca.com/newsroom/news-releases/2020/02/18/new-california-policies-make-huge-difference-increasing-new-signups-during-covered-californias-open-enrollment-by-41-percent/,https://twitter.com/ASlavitt/status/1230177391764475905,1.23017739176448E+018,1383272101,davehill77,0
2020-02-26 06:51:02+00:00,leg_sad,5gboobs,0,0,1,exactly the same with me I'm tired of the lack of loyalty,,Wed Feb 26 06:51:02 +0000 2020,,,,https://twitter.com/leg_sad/status/1232558673521565696,1.23255867352157E+018,9.73788127746773E+017,dezrainh,0
2020-02-23 08:22:50+00:00,jasinjasout,,0,0,0,i hate myself anyway can u help make me famous,,Sun Feb 23 08:22:50 +0000 2020,,,,https://twitter.com/jasinjasout/status/1231494611895406592,1.23149461189541E+018,9.58227787218743E+017,dezrainh,0
2020-02-26 01:24:52+00:00,muIhollandrve,montgomerycIift,0,0,1,I hate myself too,,Wed Feb 26 01:24:52 +0000 2020,,,,https://twitter.com/muIhollandrve/status/1232476590518362112,1.23247659051836E+018,1.04793968679319E+018,dezrainh,1
2020-01-27 18:55:58+00:00,comeinaIone,,0,0,40,I even cuff my t*sco trousers ... I hate myself,,Mon Jan 27 18:55:58 +0000 2020,,,,https://twitter.com/comeinaIone/status/1221869473839427595,1.22186947383943E+018,8.72845791836111E+017,dezrainh,0
2020-01-31 05:34:17+00:00,obvizz,,0,8,30,bruh i have been bloated for a fucqin month i’m gonna end my life,,Fri Jan 31 05:34:17 +0000 2020,,,,https://twitter.com/obvizz/status/1223117274787106819,1.22311727478711E+018,3101079312,dezrainh,0
2020-02-26 23:41:44+00:00,necrobalmer,,0,0,0,"FORCE FED, IMMOBILIZATION MAN MADE LIQUID, CONTROLLING MY LIMBS I WANT TO DIE NO REASON FOR LIVING DEALING WITH COMPLICATIONS LIFE BRINGS",,Wed Feb 26 23:41:44 +0000 2020,,,,https://twitter.com/necrobalmer/status/1232813026509803520,1.2328130265098E+018,3320991649,dezrainh,0
2020-02-28 23:51:59+00:00,balIsinmyface,,3,11,43,boys please leave me alone i have no ass i have nothing to offer but lies and disappointment and more lies,,Fri Feb 28 23:51:59 +0000 2020,,,,https://twitter.com/balIsinmyface/status/1233540380290842624,1.23354038029084E+018,1.21783056152963E+018,dezrainh,0
2020-02-26 23:26:03+00:00,balIsinmyface,,2,2,16,i have nothing to tweet i have maxed out on thoughts for the week,,Wed Feb 26 23:26:03 +0000 2020,,,,https://twitter.com/balIsinmyface/status/1232809079392870400,1.23280907939287E+018,1.21783056152963E+018,dezrainh,0
2020-02-21 20:48:17+00:00,Cr1stvl,,0,0,1,"I can’t think of getting old, it only makes me want to die",,Fri Feb 21 20:48:17 +0000 2020,,,,https://twitter.com/Cr1stvl/status/1230957436267155456,1.23095743626716E+018,707640176,dezrainh,0
2020-02-27 19:15:52+00:00,KickMyThroat,morguegallery,0,0,0,i would wear them so hard so i just might. i blew the recent check i got on clothes and an amp and the one before that on a bass so i’m jus scared to spend it all on one thing again ,,Thu Feb 27 19:15:52 +0000 2020,,,,https://twitter.com/KickMyThroat/status/1233108504258502656,1.2331085042585E+018,9.35620505909985E+017,dezrainh,0
2020-02-25 00:03:50+00:00,INDIEWASHERE,curlyyonce,0,0,16,that also be it but amount of random verified accs that literally have nothing to do w me or my interests at all make thinks it bots but im just a massive cynic so i might be wrong lmao,,Tue Feb 25 00:03:50 +0000 2020,,,,https://twitter.com/INDIEWASHERE/status/1232093810999558145,1.23209381099956E+018,415851343,dezrainh,0
2020-02-27 19:45:29+00:00,sooz2918,,2,0,3,yung lean show is 21+ ive never wanted to die more,,Thu Feb 27 19:45:29 +0000 2020,,,,https://twitter.com/sooz2918/status/1233115958702530560,1.23311595870253E+018,1702581830,dezrainh,0
2020-02-26 00:36:48+00:00,danteeexzs,,0,0,1,I would like to not exist after seeing doja after that im going to end it ,,Wed Feb 26 00:36:48 +0000 2020,,,,https://twitter.com/danteeexzs/status/1232464496502820864,1.23246449650282E+018,3252342918,dezrainh,0
2020-02-17 16:12:20+00:00,Disneyland2go,,0,10,301,"“When I woke up in the desert with no phone or clothes, I straight up wanted to die. But I knew there was a special trip around the corner that I had to live for. When I got there, I immediately forgot about living in the desert for two months.”",,Mon Feb 17 16:12:20 +0000 2020,,,,https://twitter.com/Disneyland2go/status/1229438441244577793,1.22943844124458E+018,7.82267493700235E+017,dezrainh,0
2020-02-18 08:01:20+00:00,pel0na,,1,2,30,if yall stopped giving caitlyn bennet gun girl attention she simply would have nothing to make content about,,Tue Feb 18 08:01:20 +0000 2020,,,,https://twitter.com/pel0na/status/1229677262523387904,1.22967726252339E+018,4414999872,dezrainh,0
2020-02-25 18:35:49+00:00,ledbymisf0rtune,,0,0,0,i’m literally not good at anything i hate myself,,Tue Feb 25 18:35:49 +0000 2020,,,,https://twitter.com/ledbymisf0rtune/status/1232373651447697408,1.2323736514477E+018,2158982569,dezrainh,1
2020-02-26 17:05:15+00:00,yorubapassing,,0,0,6,bout to get an iced coffee with three espresso shots and real milk cause i hate myself,,Wed Feb 26 17:05:15 +0000 2020,,,,https://twitter.com/yorubapassing/status/1232713245640650752,1.23271324564065E+018,7.01122953434411E+017,dezrainh,0
2020-02-27 21:56:35+00:00,ARSONDOER,,0,0,1,it simply makes me want to kill myself why did they decide to do this,,Thu Feb 27 21:56:35 +0000 2020,,,,https://twitter.com/ARSONDOER/status/1233148950871527427,1.23314895087153E+018,1.08100749706497E+018,dezrainh,0
2020-02-27 21:56:35+00:00,ARSONDOER,,0,0,1,it simply makes me want to kill myself why did they decide to do this,,Thu Feb 27 21:56:35 +0000 2020,,,,https://twitter.com/ARSONDOER/status/1233148950871527427,1.23314895087153E+018,1.08100749706497E+018,dezrainh,0
2020-02-07 03:36:33+00:00,aquateen24,,0,1,7,masturbate to kill myself,,Fri Feb 07 03:36:33 +0000 2020,,,,https://twitter.com/aquateen24/status/1225624362927239169,1.22562436292724E+018,1388523734,dezrainh,0
2020-02-22 05:41:40+00:00,darlingdiablita,,1,0,11,I HATE MYSELF !!!!!!!!!!,,Sat Feb 22 05:41:40 +0000 2020,,,,https://twitter.com/darlingdiablita/status/1231091667417124864,1.23109166741712E+018,7.30364630166442E+017,dezrainh,1
2020-02-10 06:39:28+00:00,deadlydior,,0,1,12,the thought of being in a relationship scares me because i hate intimacy but i also crave it like i hate opening up but like i love kisses and being soft i hate myself!!!,,Mon Feb 10 06:39:28 +0000 2020,,,,https://twitter.com/deadlydior/status/1226757557315751939,1.22675755731575E+018,2451986880,dezrainh,0
2020-02-27 05:58:25+00:00,frogonarock,,0,0,22,The only thing I like and am actually good at is photography and I refuse to ever buy fancy camera equipment because I hate myself,,Thu Feb 27 05:58:25 +0000 2020,,,,https://twitter.com/frogonarock/status/1232907820078489600,1.23290782007849E+018,2368558159,dezrainh,0
2020-01-27 17:26:44+00:00,ihate_ethots,,0,0,3,just somehow deleted my coolest strongest sword in Minecraft and one of these days im gonna end it all .,,Mon Jan 27 17:26:44 +0000 2020,,,,https://twitter.com/ihate_ethots/status/1221847018319925248,1.22184701831993E+018,1035139154,dezrainh,0
2020-02-26 19:16:50+00:00,MYDlCKGAMETRASH,,0,0,1,Still typos but fuck man i give up i never proof read anything because i have nothing to prove,,Wed Feb 26 19:16:50 +0000 2020,,,,https://twitter.com/MYDlCKGAMETRASH/status/1232746361868734467,1.23274636186873E+018,8.59600480485483E+017,dezrainh,0
2020-02-25 02:37:55+00:00,4bl4ckst4r,,0,0,0,sometimes i hate myself and other times i want to vigorously fuck myself,,Tue Feb 25 02:37:55 +0000 2020,,,,https://twitter.com/4bl4ckst4r/status/1232132588317245440,1.23213258831725E+018,1.04987922067406E+018,dezrainh,0
2020-02-24 11:35:57+00:00,4bl4ckst4r,,0,0,0,suddenly want to get all my shit together rn at 3am i hate myself,,Mon Feb 24 11:35:57 +0000 2020,,,,https://twitter.com/4bl4ckst4r/status/1231905602336518145,1.23190560233652E+018,1.04987922067406E+018,dezrainh,0
2020-02-20 05:37:54+00:00,10yroldad,,0,1,5,im mentally ill your honor! and i hate myself,,Thu Feb 20 05:37:54 +0000 2020,,,,https://twitter.com/10yroldad/status/1230365942409916417,1.23036594240992E+018,1458596750,dezrainh,1
2020-02-27 21:48:40+00:00,UtdPotential,UtdExcellence,0,0,5,"Sink or swim I guess. Needs to go somewhere, I'm tired of watching him struggle.",,Thu Feb 27 21:48:40 +0000 2020,,,,https://twitter.com/UtdPotential/status/1233146960976236552,1.23314696097624E+018,1.04884391934426E+018,ssiiiiuuuuu,0
2020-02-19 11:15:25+00:00,skyisascissor,,1,2,8,I'm tired of hating myself,,Wed Feb 19 11:15:25 +0000 2020,,,,https://twitter.com/skyisascissor/status/1230088493071765504,1.23008849307177E+018,490595745,sippinchlvrine,0
2020-02-21 00:32:34+00:00,skinnysxlfh8trd,,0,0,1,Binge day bc I hate myself. New box Mac n cheese with tuna mixed in slaps when you haven’t eaten in 76 hours,,Fri Feb 21 00:32:34 +0000 2020,,,,https://twitter.com/skinnysxlfh8trd/status/1230651489997033473,1.23065148999703E+018,1.21628280628163E+018,sippinchlvrine,0
2020-02-19 04:56:29+00:00,skinnysxlfh8trd,,0,0,1,TW disgusting intrusive thoughts: I keep thinking about how much weight I lost when grieving my best friends suicide and how I wish I was as skinny as I was then when I wasn’t eating bc I literally had my entire life and soul ripped away from me and i hate myself for it,,Wed Feb 19 04:56:29 +0000 2020,,,,https://twitter.com/skinnysxlfh8trd/status/1229993130167951360,1.22999313016795E+018,1.21628280628163E+018,sippinchlvrine,0
2020-02-28 20:22:33+00:00,bucketjoshh,bucketjoshh,3,0,5,i shouldn’t have SAID SHIT ON THAT ONE FUCKING TWEET i hate myself SO MUCH,,Fri Feb 28 20:22:33 +0000 2020,,,https://twitter.com/bucketjoshh/status/1233487564776054790,https://twitter.com/bucketjoshh/status/1233487673999974402,1.23348767399997E+018,1.16580696178851E+018,sippinchlvrine,0
2020-02-28 13:22:17+00:00,amadijuana,,2,9,28,how do you want to die,,Fri Feb 28 13:22:17 +0000 2020,,,,https://twitter.com/amadijuana/status/1233381910312816642,1.23338191031282E+018,258373604,sippinchlvrine,0
2020-02-21 03:17:26+00:00,amadijuana,,1,164,699,i want to die but ion want my love ones to feel that shit,,Fri Feb 21 03:17:26 +0000 2020,,,,https://twitter.com/amadijuana/status/1230692979444244480,1.23069297944424E+018,258373604,sippinchlvrine,2
2020-02-28 04:41:46+00:00,tiabbea,,1,1,3,"No one will ever be worthy of me getting pregnant for them. I feel in the depths of my soul that I would have a horrible pregnancy and if I crack a ribs, lose teeth, etc, I’ll actually end it all. I swear to GOD.",,Fri Feb 28 04:41:46 +0000 2020,,,,https://twitter.com/tiabbea/status/1233250920500166657,1.23325092050017E+018,4032059773,sippinchlvrine,0
2020-02-11 04:35:14+00:00,steffartnieee,,0,1,6,"Never not craving Taco Bell, I hate myself!!",,Tue Feb 11 04:35:14 +0000 2020,,,,https://twitter.com/steffartnieee/status/1227088682923909121,1.22708868292391E+018,7.74900764078514E+017,sippinchlvrine,0
2020-02-04 05:49:16+00:00,heffalettuce,,1,0,1,Why the fuck am I still awake I hate myself right now,,Tue Feb 04 05:49:16 +0000 2020,,,,https://twitter.com/heffalettuce/status/1224570597566504960,1.2245705975665E+018,1244613096,sippinchlvrine,1
2020-02-19 02:45:09+00:00,cottoncandaddy,arishish,0,0,2,I want to die,,Wed Feb 19 02:45:09 +0000 2020,,,,https://twitter.com/cottoncandaddy/status/1229960081376038912,1.22996008137604E+018,8.94172301905625E+017,sippinchlvrine,2
2020-02-28 17:08:37+00:00,rushid930,K_Space2726,0,0,1,Can't wait for the judge to give me the death penalty for trying to kill myself,,Fri Feb 28 17:08:37 +0000 2020,,,,https://twitter.com/rushid930/status/1233438871565807619,1.23343887156581E+018,1.1295400065221E+018,sippinchlvrine,2
2020-02-10 18:17:57+00:00,b1ngb0ngs0ng,,0,0,2,cannot listen to staceys mom without thinking about the boys replacing stacey with maisie’s and it makes me want to die,,Mon Feb 10 18:17:57 +0000 2020,,,,https://twitter.com/b1ngb0ngs0ng/status/1226933337106927616,1.22693333710693E+018,2876721502,sippinchlvrine,0
2020-01-11 16:18:24+00:00,shofu,0MEGAGF,2,0,241,Cap. Had he just praised Deku in this tweet and not tried to shit on Mirio like he didn’t put in work I’d have nothing to say,,Sat Jan 11 16:18:24 +0000 2020,,,,https://twitter.com/shofu/status/1216031616385970182,1.21603161638597E+018,371592795,sippinchlvrine,0
2020-02-20 21:24:51+00:00,tipo_mr,SmokeMidsDaKid,0,0,0,The US is the only threat to the US. If we put 10% of the resources we put into whining into actually excelling then we’d have nothing to worry about.,,Thu Feb 20 21:24:51 +0000 2020,,,,https://twitter.com/tipo_mr/status/1230604248523694094,1.23060424852369E+018,1.08410198311035E+018,sippinchlvrine,0
2020-01-25 20:25:43+00:00,fallawayava,starsfade,0,0,1,I hate myself,,Sat Jan 25 20:25:43 +0000 2020,,,,https://twitter.com/fallawayava/status/1221167283604729856,1.22116728360473E+018,7.14956954481795E+017,sippinchlvrine,1
2020-02-28 13:27:04+00:00,_bIurryface,,1,0,4,the fucking name i hate myself,,Fri Feb 28 13:27:04 +0000 2020,,,,https://twitter.com/_bIurryface/status/1233383115327967232,1.23338311532797E+018,9.29904474969313E+017,sippinchlvrine,0
2020-02-22 16:56:39+00:00,shamebanduk,mendezzoso,1,0,5,no teasing here chief we have nothing to announce,,Sat Feb 22 16:56:39 +0000 2020,,,,https://twitter.com/shamebanduk/status/1231261530089545731,1.23126153008955E+018,2744371601,sippinchlvrine,0
2020-02-25 01:45:50+00:00,sunnwillrise,,0,0,6,woke UP in the middle of the night panicking about meningitis lol wtf i hate myself,,Tue Feb 25 01:45:50 +0000 2020,,,,https://twitter.com/sunnwillrise/status/1232119478915346435,1.23211947891535E+018,4746509801,sippinchlvrine,0
2020-01-25 18:05:05+00:00,cruelmuriel,,0,0,0,"Damn I had to use the ""stan"" word now I hate myself",,Sat Jan 25 18:05:05 +0000 2020,,,,https://twitter.com/cruelmuriel/status/1221131893531402240,1.2211318935314E+018,3405778191,sippinchlvrine,0
2020-02-05 03:58:06+00:00,SoGrizzy,ashdog_,6,16,829,"Just because you’re trying to work on yourself and haven’t had the time doesn’t mean you’re being a bad friend. We each have our own lives to live, can’t spend it all just chilling in a discord call. I’m sure everyone understands that.",,Wed Feb 05 03:58:06 +0000 2020,,,,https://twitter.com/SoGrizzy/status/1224905010649206786,1.22490501064921E+018,7.43702005462372E+017,sippinchlvrine,0
2020-02-25 00:03:50+00:00,INDIEWASHERE,curlyyonce,0,0,16,that also be it but amount of random verified accs that literally have nothing to do w me or my interests at all make thinks it bots but im just a massive cynic so i might be wrong lmao,,Tue Feb 25 00:03:50 +0000 2020,,,,https://twitter.com/INDIEWASHERE/status/1232093810999558145,1.23209381099956E+018,415851343,sippinchlvrine,0
2020-02-21 23:09:17+00:00,Seinfeld2000,,50,237,4724,i want to die,,Fri Feb 21 23:09:17 +0000 2020,,,,https://twitter.com/Seinfeld2000/status/1230992918069932033,1.23099291806993E+018,1081562149,sippinchlvrine,2
2020-02-28 14:14:04+00:00,fMRI_guy,fMRI_guy,1,0,4,"list other delinquencies that have nothing to do with obtaining citizenship illegally (eg child abuse). Yes, it’s a horrible crime, but that’s what the legal system is for. Someone commits a crime, put them in prison. It has nothing to do with their status as a citizen. 2/3",,Fri Feb 28 14:14:04 +0000 2020,,,,https://twitter.com/fMRI_guy/status/1233394941323333632,1.23339494132333E+018,2377958781,sippinchlvrine,0
2020-02-25 23:08:55+00:00,bbhwrId,,1,0,0,ok time to move ON ! fully this time!!!!! woohoo haha i hate myself,,Tue Feb 25 23:08:55 +0000 2020,,,,https://twitter.com/bbhwrId/status/1232442381108072451,1.23244238110807E+018,7.65496866322522E+017,sippinchlvrine,1
2020-02-28 18:52:34+00:00,TheJetFiles,,0,2,0,Allah ain’t have nothing to do with that lmaooooo,,Fri Feb 28 18:52:34 +0000 2020,,,,https://twitter.com/TheJetFiles/status/1233465030244552705,1.23346503024455E+018,3178484827,sippinchlvrine,0
2020-02-13 19:16:23+00:00,farringt0n,tomkin0b,0,0,8,"bestest friend in the whole wide world!!!!!!: hey are you okay? :) me, thinking about how much i want to die: yes",,Thu Feb 13 19:16:23 +0000 2020,,,,https://twitter.com/farringt0n/status/1228035204612313088,1.22803520461231E+018,804947858,sippinchlvrine,1
2020-02-28 16:59:19+00:00,cal_gif,clay_png,0,1,20,Then I would simply end my life,,Fri Feb 28 16:59:19 +0000 2020,,,,https://twitter.com/cal_gif/status/1233436531257495552,1.2334365312575E+018,9.29918032071315E+017,sippinchlvrine,1
2020-02-24 23:29:19+00:00,_glocks,pretorhunter,0,1,4,"if i was on death row, id have 30 jack in the box tacos as my last meal because A) they're extremely good and B) after 30 ill actually want to die",,Mon Feb 24 23:29:19 +0000 2020,,,,https://twitter.com/_glocks/status/1232085124704944129,1.23208512470494E+018,23483965,sippinchlvrine,0
